date,Tripura,Eastern Grid Total,Western Grid Total,Total (MW),Gas (Public),HVDC,Gas (Private),Oil (Private),Coal,Hydro,Oil (Public)
2/21/2020 17:00,76,4271.387,1465.1,5736.487,3262,185,1534,238,370,68,0
2/21/2020 18:00,92,4506,1917,6423,3291,439,1516,625,370,69,21
2/21/2020 19:00,96,5578,2314,7892,3778,474,1913,1139,372,69,51
2/21/2020 20:00,100,5693,2355,8048,3947,474,2062,973,371,70,51
2/21/2020 21:00,102,5654,2324,7978,3974,474,2085,851,371,70,51
2/21/2020 22:00,96,5414,2124,7538,3929,474,2033,531,371,70,34
2/21/2020 23:00,88,5098,1829,6927,3865,307,1988,239,371,69,0
2/22/2020 0:00,84,4754,1649,6403,3602,234,1899,144,371,69,0
2/22/2020 1:00,78,4298,1597,5895,3520,180,1550,128,370,69,0
2/22/2020 2:00,70,4083,1542,5625,3356,181,1452,128,370,68,0
2/22/2020 3:00,70,4028,1402,5430,3240,181,1380,120,371,68,0
2/22/2020 4:00,68,3983,1374,5357,3204,181,1360,120,356,68,0
2/22/2020 5:00,68,4008,1318,5326,3196,181,1391,120,301,69,0
2/22/2020 6:00,74,4277,1434,5711,3374,186,1574,133,301,69,0
2/22/2020 7:00,76,4498.8,1904.1,6402.9,3627,573,1571,184,301,69,0
2/22/2020 8:00,80,5013.8,2018.6,7032.4,3682,574,1825,494,300,69,0
2/22/2020 9:00,78,5210.4,2147.7,7358.1,3779,574,1876,605,350,69,10
2/22/2020 10:00,84,5207.45,2125.3,7332.75,3736,565,1861,602,351,69,42
2/22/2020 11:00,80,5372,2137,7509,3780,565,1925,673,351,69,42
2/22/2020 12:00,84,5681.1,2184.5,7865.6,3847,565,2012,867,351,69,42
2/22/2020 13:00,86,5788.1,2185.1,7973.2,3875,565,2018,940,351,69,42
2/22/2020 14:00,86,5419.82,2045.2,7465.02,3779,571,1783,742,370,69,42
2/22/2020 15:00,88,5415.6,2075,7490.6,3833,571,1850,648,371,69,42
2/22/2020 16:00,84,5245.2,2033.3,7278.5,3734,571,1836,562,370,69,42
2/22/2020 17:00,80,5107.9,2036.6,7144.5,3780,571,1757,489,370,69,25
2/22/2020 18:00,112,5502,2223.1,7725.1,3947,647,1752,783,369,69,46
2/22/2020 19:00,118,6495,2818,9313,4194,815,2114,1524,369,69,110
2/22/2020 20:00,118,6442,2833,9275,4066,816,1962,1747,370,69,127
2/22/2020 21:00,110,6224,2797,9021,3990,816,1995,1569,370,69,102
2/22/2020 22:00,100,5829,2641,8470,3941,816,1931,1193,369,69,51
2/22/2020 23:00,96,5618,2223,7841,3944,579,1988,777,371,69,17
2/23/2020 0:00,86,5491,1867,7358,3937,338,1976,576,373,69,3
2/23/2020 1:00,80,5078,1676,6754,3962,181,1786,305,371,69,0
2/23/2020 2:00,78,4847,1613,6460,3765,180,1791,208,369,69,0
2/23/2020 3:00,76,4694,1565,6259,3595,181,1758,207,373,69,0
2/23/2020 4:00,74,4583,1507,6090,3521,180,1709,168,369,69,0
2/23/2020 5:00,76,4563,1491,6054,3515,181,1684,160,370,68,0
2/23/2020 6:00,78,4972,1580,6552,3748,180,1814,294,370,68,0
2/23/2020 7:00,76,5144.5,1927.1,7071.6,3774,464,1859,434,370,68,25
2/23/2020 8:00,80,5467.78,2190.4,7658.18,3663,583,1889,955,360,69,51
2/23/2020 9:00,80,5691.17,2255.1,7946.27,3727,583,1885,1174,361,69,51
2/23/2020 10:00,82,5694.6,2261.6,7956.2,3686,583,1888,1213,361,69,51
2/23/2020 11:00,86,5774.87,2259.4,8034.27,3671,584,1916,1259,370,69,51
2/23/2020 12:00,92,5961.37,2342.7,8304.07,3816,584,1945,1348,370,69,51
2/23/2020 13:00,88,6000.19,2362.6,8362.79,3749,584,1941,1481,370,69,51
2/23/2020 14:00,92,5667.31,2258,7925.31,3517,584,1717,1499,370,69,51
2/23/2020 15:00,92,5698,2229.8,7927.8,3746,584,1808,1217,367,69,25
2/23/2020 16:00,86,5679.1,2179.3,7858.4,3689,584,1991,1035,367,69,25
2/23/2020 17:00,80,5492.2,2119.7,7611.9,3694,584,1812,971,366,69,32
2/23/2020 18:00,118,5893,2338,8231,3704,685,1713,1533,367,69,42
2/23/2020 19:00,120,6735,2994,9729,3810,829,2003,2380,367,69,151
2/23/2020 20:00,114,6560,2977,9537,3843,829,2018,2146,366,69,152
2/23/2020 21:00,110,6468,2875,9343,3830,829,2035,2044,366,69,60
2/23/2020 22:00,106,6114,2670,8784,3787,829,1998,1579,366,69,50
2/23/2020 23:00,102,5823,2305,8128,3781,584,1995,1193,369,69,35
2/24/2020 0:00,94,5722,1952,7674,3737,342,1984,1079,369,69,0
2/24/2020 1:00,86,5487,1726,7213,3746,180,2004,759,369,69,0
2/24/2020 2:00,84,5138,1654,6792,3769,180,2001,321,368,69,0
2/24/2020 3:00,82,5007,1620,6627,3695,179,2031,202,369,69,0
2/24/2020 4:00,80,4863,1573,6436,3648,180,1913,176,370,69,0
2/24/2020 5:00,82,4744,1544,6288,3652,180,1758,176,371,69,0
2/24/2020 6:00,84,4953,1572,6525,3805,180,1774,243,370,69,0
2/24/2020 7:00,86,5000.386,1954.1,6954.486,3775,586,1791,264,382,68,0
2/24/2020 8:00,70,5223.6,2139.5,7363.1,3770,586,1946,545,370,68,0
2/24/2020 9:00,80,5464.4,2105.5,7569.9,3731,586,1920,799,369,68,0
2/24/2020 10:00,76,5507.7,2147.6,7655.3,3759,583,1893,882,370,68,0
2/24/2020 11:00,82,5675.9,2128.9,7804.8,3795,583,1974,905,370,68,0
2/24/2020 12:00,88,5804.1,2148.4,7952.5,3757,584,1941,1115,369,69,0
2/24/2020 13:00,88,5707.8,2140.4,7848.2,3586,583,1931,1158,369,69,36
2/24/2020 14:00,94,5569.2,2036.8,7606,3527,583,1703,1195,368,69,42
2/24/2020 15:00,90,5526.3,2029.6,7555.9,3492,583,1738,1154,369,68,42
2/24/2020 16:00,88,5523.2,2040.4,7563.6,3608,583,1762,1029,370,68,42
2/24/2020 17:00,84,5489.76,2090.7,7580.46,3566,584,1769,1093,370,68,42
2/24/2020 18:00,102,5613,2399,8012,3372,621,1718,1659,370,68,102
2/24/2020 19:00,102,6597,2873,9470,3485,827,1797,2671,370,68,150
2/24/2020 20:00,108,6635,2808,9443,3475,827,1790,2651,370,68,154
2/24/2020 21:00,112,6556,2706,9262,3536,827,1841,2434,371,68,73
2/24/2020 22:00,106,6219,2418,8637,3543,827,1819,1879,370,68,25
2/24/2020 23:00,104,5826,2108,7934,3579,581,1908,1324,370,68,0
2/25/2020 0:00,96,5777,1788,7565,3544,338,1920,1230,368,69,0
2/25/2020 1:00,84,5413,1591,7004,3522,182,1776,1002,370,68,0
2/25/2020 2:00,80,5066,1612,6678,3535,181,1812,632,370,68,0
2/25/2020 3:00,76,4957,1499,6456,3559,179,1809,395,370,68,0
2/25/2020 4:00,72,4864,1430,6294,3553,181,1668,381,371,68,0
2/25/2020 5:00,80,4759,1476,6235,3509,180,1625,402,371,68,0
2/25/2020 6:00,82,4876,1645,6521,3474,262,1591,658,370,68,16
2/25/2020 7:00,84,5032.8,2078.1,7110.9,3431,527,1581,988,370,67,62
2/25/2020 8:00,80,5377.848,2300.1,7677.948,3558,582,1707,1229,369,67,83
2/25/2020 9:00,86,5525.4,2129,7654.4,3570,582,1765,1104,371,67,99
2/25/2020 10:00,86,5538.5,2280.8,7819.3,3564,582,1864,1178,371,68,83
2/25/2020 11:00,88,5562,2349.2,7911.2,3506,582,1905,1269,370,68,99
2/25/2020 12:00,90,5602.2,2201.5,7803.7,3558,580,1847,1164,370,69,99
2/25/2020 13:00,92,5618.3,2248,7866.3,3495,580,1938,1266,370,69,34
2/25/2020 14:00,90,5306.7,2143,7449.7,3413,580,1838,1051,371,69,17
2/25/2020 15:00,88,5413.3,2200,7613.3,3497,580,1964,1012,371,69,17
2/25/2020 16:00,84,5330.8,2061,7391.8,3388,580,1940,951,370,69,0
2/25/2020 17:00,88,5339.9,2065,7404.9,3440,580,1964,884,371,68,7
2/25/2020 18:00,106,5544,2358,7902,3383,816,1983,1137,370,68,39
2/25/2020 19:00,110,6193,2650,8843,3452,824,1936,2006,370,68,77
2/25/2020 20:00,114,6279,2552,8831,3467,824,1999,1939,371,68,49
2/25/2020 21:00,112,6015,2578,8593,3534,824,2017,1625,371,68,42
2/25/2020 22:00,94,5640,2456,8096,3468,824,1983,1261,373,68,25
2/25/2020 23:00,94,5270,2076,7346,3519,580,1951,763,371,68,0
2/26/2020 0:00,90,5247,1811,7058,3531,344,2012,642,371,68,0
2/26/2020 1:00,84,4994,1495,6489,3530,179,1978,278,370,70,0
2/26/2020 2:00,76,4717,1464,6181,3502,181,1832,150,370,70,0
2/26/2020 3:00,74,4397,1493,5890,3446,181,1628,120,371,70,0
2/26/2020 4:00,76,4392,1441,5833,3440,181,1577,120,370,69,0
2/26/2020 5:00,76,4255,1461,5716,3460,181,1456,120,354,69,0
2/26/2020 6:00,78,4513,1429,5942,3526,181,1609,169,310,69,0
2/26/2020 7:00,78,4892.6,1697,6589.6,3634,386,1818,295,310,68,0
2/26/2020 8:00,88,5156.477,2044,7200.477,3807,583,1864,447,310,68,32
2/26/2020 9:00,80,5194.072,2018,7212.072,3683,583,1807,633,310,68,42
2/26/2020 10:00,82,5317,1987.2,7304.2,3782,588,1776,659,310,68,25
2/26/2020 11:00,80,5319,1989.3,7308.3,3745,588,1811,643,311,85,25
2/26/2020 12:00,72,5433.5,2035.3,7468.8,3783,589,1874,711,311,78,25
2/26/2020 13:00,72,5578.112,2041.7,7619.812,3608,589,1845,1088,310,68,25
2/26/2020 14:00,82,5151.4,2008.5,7159.9,3482,589,1579,1015,310,68,25
2/26/2020 15:00,76,5024.3,1974.1,6998.4,3501,589,1618,804,311,67,25
2/26/2020 16:00,74,5102.2,1957.2,7059.4,3561,589,1672,752,312,67,25
2/26/2020 17:00,74,4884.7,1965.2,6849.9,3400,589,1684,679,330,66,25
2/26/2020 18:00,102,5424,2216.1,7640.1,3571,721,1704,1084,350,66,42
2/26/2020 19:00,108,6337,2738,9075,3732,833,1982,1891,377,67,85
2/26/2020 20:00,106,6223,2840,9063,3828,833,1893,1833,401,67,102
2/26/2020 21:00,106,5935,2860,8795,3870,833,2012,1439,400,67,68
2/26/2020 22:00,96,5531,2591,8122,3828,833,1900,959,371,67,68
2/26/2020 23:00,90,5329,2179,7508,3835,589,2002,554,371,67,0
2/27/2020 0:00,82,5174,1896,7070,3865,344,2039,302,371,67,0
2/27/2020 1:00,80,4931,1670,6601,3715,181,1993,193,371,68,0
2/27/2020 2:00,76,4657,1574,6231,3572,180,1811,152,372,68,0
2/27/2020 3:00,76,4597,1478,6075,3589,181,1719,120,322,68,0
2/27/2020 4:00,74,4503,1437,5940,3487,181,1700,120,310,68,0
2/27/2020 5:00,74,4490,1399,5889,3519,181,1615,120,312,68,0
2/27/2020 6:00,72,4745,1406,6151,3596,180,1786,138,311,68,0
2/27/2020 7:00,72,4923,1900.1,6823.1,3704,590,1863,215,310,67,0
2/27/2020 8:00,68,5168.07,2164.4,7332.47,3874,590,1845,521,357,67,0
2/27/2020 9:00,78,5506.6,2151.1,7657.7,3913,590,1819,770,371,68,28
2/27/2020 10:00,82,5480.6,2088.6,7569.2,3931,587,1627,849,370,68,28
2/27/2020 11:00,86,5566.4,2110.7,7677.1,3978,583,1650,875,371,68,34
2/27/2020 12:00,86,5589.2,2142.2,7731.4,4006,584,1683,886,370,68,34
2/27/2020 13:00,86,5706.3,2231.2,7937.5,4000,585,1719,1043,370,68,34
2/27/2020 14:00,92,5414.33,2065.1,7479.43,4015,586,1629,655,371,68,34
2/27/2020 15:00,88,5443.8,2080.2,7524,3927,586,1750,678,370,68,34
2/27/2020 16:00,82,5128.7,2074.1,7202.8,3824,587,1526,558,493,68,51
2/27/2020 17:00,92,5055.3,2100.1,7155.4,3769,588,1559,524,495,67,57
2/27/2020 18:00,102,5296,2410,7706,3791,679,1627,757,596,67,87
2/27/2020 19:00,112,6384,2789,9173,3989,832,1869,1567,618,67,119
2/27/2020 20:00,106,6302,2786,9088,4003,833,1892,1462,656,68,68
2/27/2020 21:00,108,6134,2800,8934,3980,833,1933,1290,671,68,51
2/27/2020 22:00,102,5780,2648,8428,3923,834,1870,925,672,68,34
2/27/2020 23:00,98,5446,2327,7773,3931,589,1902,516,669,68,0
2/28/2020 0:00,90,5258,2047,7305,3830,346,1958,353,660,68,0
2/28/2020 1:00,86,4934,1788,6722,3699,181,1839,228,621,68,0
2/28/2020 2:00,78,4667,1769,6436,3554,181,1768,167,620,68,0
2/28/2020 3:00,76,4452,1760,6212,3450,181,1678,137,622,68,0
2/28/2020 4:00,76,4221,1722,5943,3449,182,1427,120,621,68,0
2/28/2020 5:00,74,4141,1736,5877,3407,182,1405,120,622,67,0
2/28/2020 6:00,78,4332,1771,6103,3468,181,1477,170,662,67,0
2/28/2020 7:00,72,4396.037,1913.1,6309.137,3514,182,1546,224,668,67,34
2/28/2020 8:00,74,4443,1943.8,6386.8,3422,182,1574,339,670,67,48
2/28/2020 9:00,76,4328.6,1914,6242.6,3368,180,1551,260,671,67,48
2/28/2020 10:00,72,4305,1893.5,6198.5,3415,180,1530,206,674,68,25
2/28/2020 11:00,84,4347.1,1928.5,6275.6,3401,180,1555,206,706,68,43
2/28/2020 12:00,86,4512,2039.1,6551.1,3528,298,1561,206,722,68,48
2/28/2020 13:00,90,4580.7,2048.1,6628.8,3504,298,1628,236,720,68,51
2/28/2020 14:00,84,4068,1929.4,5997.4,3200,288,1356,206,718,68,51
2/28/2020 15:00,76,4102.7,1916.3,6019,3185,295,1395,206,720,67,51
2/28/2020 16:00,78,4054.6,1879.8,5934.4,3193,295,1341,201,720,67,25
2/28/2020 17:00,78,4128.8,1891.7,6020.5,3267,297,1363,191,723,67,30
2/28/2020 18:00,96,4524,2150.1,6674.1,3380,372,1551,391,776,66,42
2/28/2020 19:00,98,5483,2718,8201,3833,637,1850,829,820,66,68
2/28/2020 20:00,102,5589,2776,8365,3959,636,1999,712,822,67,68
2/28/2020 21:00,104,5526,2761,8287,4005,636,2017,571,819,67,68
2/28/2020 22:00,98,5341,2505,7846,4001,638,1876,351,764,67,51
2/28/2020 23:00,92,5157,2068,7225,4057,355,1725,266,638,67,25
2/29/2020 0:00,84,4996,1874,6870,3894,248,1678,269,630,67,0
2/29/2020 1:00,80,4514,1691,6205,3652,205,1466,194,541,67,0
2/29/2020 2:00,78,4346,1629,5975,3518,204,1416,152,540,67,0
2/29/2020 3:00,74,4251,1586,5837,3500,204,1306,145,541,67,0
2/29/2020 4:00,70,4070,1600,5670,3354,203,1320,120,536,67,0
2/29/2020 5:00,70,3998,1664,5662,3232,204,1430,120,540,66,0
2/29/2020 6:00,70,4188,1665,5853,3437,202,1419,120,539,66,0
2/29/2020 7:00,72,4471.4,2330.5,6801.9,3706,639,1511,162,643,66,0
2/29/2020 8:00,76,4585.62,2557.2,7142.82,3851,639,1307,433,707,67,51
2/29/2020 9:00,76,4841.27,2676.6,7517.87,4014,639,1391,539,720,67,51
2/29/2020 10:00,74,4864.4,2674.8,7539.2,4017,639,1361,587,722,67,43
2/29/2020 11:00,78,4883.6,2742.8,7626.4,4036,639,1361,599,770,67,43
2/29/2020 12:00,82,4924.9,2817.8,7742.7,4048,639,1430,629,770,68,43
2/29/2020 13:00,88,5078.5,2777,7855.5,4081,639,1476,662,769,68,43
2/29/2020 14:00,90,4946.4,2745.2,7691.6,3955,640,1509,587,770,68,43
2/29/2020 15:00,92,4927.7,2702,7629.7,3874,637,1594,536,772,68,34
2/29/2020 16:00,86,4983.9,2095,7078.9,3718,636,1658,503,370,68,25
2/29/2020 17:00,86,5094.7,2099.1,7193.8,3733,636,1744,529,369,67,25
2/29/2020 18:00,104,5492,2261.1,7753.1,3766,636,1711,1066,370,67,33
2/29/2020 19:00,108,6533,2885,9418,3854,881,1968,2072,369,66,100
2/29/2020 20:00,112,6289,2936,9225,3834,881,1879,2021,369,67,62
2/29/2020 21:00,112,6180,2855,9035,3862,881,1977,1734,360,67,42
2/29/2020 22:00,108,5865,2654,8519,3892,881,1954,1235,340,67,42
2/29/2020 23:00,100,5466,2451,7917,3918,783,1961,756,315,67,17
3/1/2020 0:00,90,5226,2087,7313,3971,393,1950,361,481,67,0
3/1/2020 1:00,84,5032,1809,6841,3816,203,1909,232,530,67,0
3/1/2020 2:00,78,4675,1854,6529,3631,200,1786,170,596,68,0
3/1/2020 3:00,76,4523,1858,6381,3590,201,1677,150,619,68,0
3/1/2020 4:00,76,4229,1825,6054,3442,200,1503,136,629,68,0
3/1/2020 5:00,78,4251,1793,6044,3448,200,1487,136,628,67,0
3/1/2020 6:00,80,4458,1862,6320,3647,199,1531,136,643,67,17
3/1/2020 7:00,82,4694.6,2432.2,7126.8,3707,632,1759,167,685,67,25
3/1/2020 8:00,88,5115.1,2475.8,7590.9,3763,632,1925,397,666,67,42
3/1/2020 9:00,88,5164.2,2599.8,7764,3753,632,1895,572,676,67,60
3/1/2020 10:00,92,5220.1,2619.2,7839.3,3739,632,1920,612,681,67,68
3/1/2020 11:00,96,5371.8,2633.2,8005,3813,632,1921,686,690,67,68
3/1/2020 12:00,102,5612,2679.6,8291.6,3926,634,1977,797,688,67,68
3/1/2020 13:00,100,5758,2585.6,8343.6,3794,636,1987,990,688,67,68
3/1/2020 14:00,104,5525.9,2570.1,8096,3852,636,1721,943,693,67,68
3/1/2020 15:00,102,5491.8,2474.1,7965.9,3869,637,1659,904,693,67,26
3/1/2020 16:00,94,5312.9,2461,7773.9,3811,637,1699,743,692,68,25
3/1/2020 17:00,92,5099,2470.1,7569.1,3788,636,1684,555,719,68,25
3/1/2020 18:00,114,5505,2580.1,8085.1,3863,636,1754,876,749,68,25
3/1/2020 19:00,122,6528,3191,9719,4166,884,1937,1660,814,68,68
3/1/2020 20:00,116,6113,3278,9391,4098,884,1922,1356,879,68,68
3/1/2020 21:00,116,6059,3235,9294,4152,887,1953,1189,878,68,51
3/1/2020 22:00,112,5698,2972,8670,4056,887,1916,816,781,68,34
3/1/2020 23:00,100,5451,2675,8126,4035,788,1877,467,775,67,17
3/2/2020 0:00,96,5412,2223,7635,3985,398,1897,417,775,67,0
3/2/2020 1:00,84,5032,1809,6841,3816,203,1909,232,530,67,0
3/2/2020 2:00,78,4675,1854,6529,3631,200,1786,170,596,68,0
3/2/2020 3:00,76,4523,1858,6381,3590,201,1677,150,619,68,0
3/2/2020 4:00,76,4229,1825,6054,3442,200,1503,136,629,68,0
3/2/2020 5:00,78,4251,1793,6044,3448,200,1487,136,628,67,0
3/2/2020 6:00,80,4458,1862,6320,3647,199,1531,136,643,67,17
3/2/2020 7:00,82,4694.6,2432.2,7126.8,3707,632,1759,167,685,67,25
3/2/2020 8:00,88,5115.1,2475.8,7590.9,3763,632,1925,397,666,67,42
3/2/2020 9:00,88,5164.2,2599.8,7764,3753,632,1895,572,676,67,60
3/2/2020 10:00,92,5220.1,2619.2,7839.3,3739,632,1920,612,681,67,68
3/2/2020 11:00,96,5371.8,2633.2,8005,3813,632,1921,686,690,67,68
3/2/2020 12:00,102,5612,2679.6,8291.6,3926,634,1977,797,688,67,68
3/2/2020 13:00,100,5758,2585.6,8343.6,3794,636,1987,990,688,67,68
3/2/2020 14:00,104,5525.9,2570.1,8096,3852,636,1721,943,693,67,68
3/2/2020 15:00,102,5491.8,2474.1,7965.9,3869,637,1659,904,693,67,26
3/2/2020 16:00,94,5312.9,2461,7773.9,3811,637,1699,743,692,68,25
3/2/2020 17:00,92,5099,2470.1,7569.1,3788,636,1684,555,719,68,25
3/2/2020 18:00,114,5505,2580.1,8085.1,3863,636,1754,876,749,68,25
3/2/2020 19:00,122,6528,3191,9719,4166,884,1937,1660,814,68,68
3/2/2020 20:00,116,6113,3278,9391,4098,884,1922,1356,879,68,68
3/2/2020 21:00,116,6059,3235,9294,4152,887,1953,1189,878,68,51
3/2/2020 22:00,112,5698,2972,8670,4056,887,1916,816,781,68,34
3/2/2020 23:00,100,5451,2675,8126,4035,788,1877,467,775,67,17
3/3/2020 0:00,96,5412,2223,7635,3985,398,1897,417,775,67,0
3/3/2020 1:00,96,5595,1709,7304,3935,212,1883,739,371,68,0
3/3/2020 2:00,92,5266,1664,6930,3924,212,1935,328,371,68,0
3/3/2020 3:00,90,5064,1652,6716,3870,212,1882,223,371,68,0
3/3/2020 4:00,86,4881,1608,6489,3791,207,1764,203,370,68,0
3/3/2020 5:00,86,4543,1559,6102,3664,208,1577,128,371,68,0
3/3/2020 6:00,88,4642,1629,6271,3720,208,1686,130,371,68,0
3/3/2020 7:00,86,4615.4,1869.2,6484.6,3621,540,1596,203,370,67,0
3/3/2020 8:00,88,3948.8,1727.3,5676.1,3086,464,1201,368,348,67,51
3/3/2020 9:00,18,4095.6,1938.8,6034.4,3208,464,1395,459,349,67,68
3/3/2020 10:00,38,4349.9,1991.9,6341.8,3423,451,1508,426,351,67,68
3/3/2020 11:00,72,4865.7,2015.6,6881.3,3774,451,1632,456,350,67,68
3/3/2020 12:00,80,5332.9,2031.2,7364.1,3996,443,1768,631,300,67,66
3/3/2020 13:00,84,5502.2,2065.5,7567.7,3771,544,1857,864,301,68,66
3/3/2020 14:00,96,5341.8,2148.9,7490.7,3751,574,1844,772,311,68,66
3/3/2020 15:00,100,5486.3,2239.9,7726.2,3808,575,1937,821,344,68,64
3/3/2020 16:00,92,5281.8,2227.8,7509.6,3723,575,1815,810,370,68,51
3/3/2020 17:00,96,5164,2150.3,7314.3,3677,575,1646,828,371,68,51
3/3/2020 18:00,110,5380,2250.1,7630.1,3594,575,1652,1190,371,68,70
3/3/2020 19:00,116,6493,2774,9267,3742,737,1927,2180,370,68,127
3/3/2020 20:00,114,6541,2765,9306,3688,737,1944,2253,370,67,133
3/3/2020 21:00,116,6288,2608,8896,3735,737,1961,1904,351,67,25
3/3/2020 22:00,104,5882,2425,8307,3740,737,1965,1343,351,67,0
3/3/2020 23:00,98,5689,2202,7891,3978,696,1920,811,321,67,0
3/4/2020 0:00,94,5519,1910,7429,3880,381,1976,710,321,67,0
3/4/2020 1:00,90,5310,1616,6926,3912,198,1949,387,322,68,0
3/4/2020 2:00,84,4912,1595,6507,3840,199,1866,128,322,68,0
3/4/2020 3:00,84,4611,1574,6185,3696,198,1690,128,321,68,0
3/4/2020 4:00,80,4487,1558,6045,3688,199,1562,128,320,68,0
3/4/2020 5:00,82,4550,1558,6108,3759,198,1553,128,320,68,0
3/4/2020 6:00,84,4817,1671,6488,3989,198,1672,158,319,68,0
3/4/2020 7:00,82,4962.2,2125.2,7087.4,4046,608,1738,223,320,68,0
3/4/2020 8:00,84,5319.8,2194.8,7514.6,4044,641,1901,447,320,68,0
3/4/2020 9:00,86,5584.6,2278.6,7863.2,4102,640,1971,657,320,67,0
3/4/2020 10:00,88,5607.7,2295,7902.7,4073,640,1906,748,359,67,0
3/4/2020 11:00,96,5544.8,2352.2,7897,4098,642,1886,707,370,67,0
3/4/2020 12:00,92,5836.1,2358.5,8194.6,4130,642,2042,818,370,68,0
3/4/2020 13:00,100,5984.1,2338.5,8322.6,4021,642,2002,1092,370,68,0
3/4/2020 14:00,106,5759.7,2291.1,8050.8,3868,642,1920,1052,368,68,0
3/4/2020 15:00,104,5860.6,2296.6,8157.2,3884,642,2015,1055,369,68,0
3/4/2020 16:00,88,5735,2289.4,8024.4,3748,642,1958,1139,369,68,0
3/4/2020 17:00,84,5479.519,2261.4,7740.919,3839,642,1866,869,369,68,0
3/4/2020 18:00,116,5681,2333.1,8014.1,3944,641,1842,1019,370,68,14
3/4/2020 19:00,124,6598,2717,9315,3917,885,1948,1940,368,68,65
3/4/2020 20:00,120,6360,2712,9072,3934,886,1980,1667,369,68,48
3/4/2020 21:00,120,5850,2512,8362,3895,886,1862,1161,370,68,0
3/4/2020 22:00,112,5254,2451,7705,3831,887,1861,579,369,66,0
3/4/2020 23:00,72,5033,2229,7262,3722,788,2038,206,370,66,0
3/5/2020 0:00,94,5192,1883,7075,3872,433,2043,198,369,66,0
3/5/2020 1:00,94,4935,1593,6528,3778,210,1822,189,369,66,0
3/5/2020 2:00,88,4528,1567,6095,3578,210,1654,130,369,66,0
3/5/2020 3:00,86,4417,1530,5947,3564,210,1531,120,370,66,0
3/5/2020 4:00,84,4367,1575,5942,3599,210,1493,120,370,66,0
3/5/2020 5:00,82,4288,1606,5894,3532,209,1516,120,369,66,0
3/5/2020 6:00,80,4602,1554,6156,3667,206,1626,142,369,66,0
3/5/2020 7:00,82,4845.24,2056.4,6901.64,3725,642,1761,252,370,67,0
3/5/2020 8:00,80,5165.7,2252.4,7418.1,3874,642,1893,482,370,67,0
3/5/2020 9:00,86,5401.9,2285.5,7687.4,4054,642,1853,597,369,67,0
3/5/2020 10:00,94,5391.2,2333.9,7725.1,4048,642,1868,611,370,66,0
3/5/2020 11:00,100,5544.6,2344.2,7888.8,4130,642,1900,650,370,66,0
3/5/2020 12:00,104,5673.7,2463.8,8137.5,4089,642,2003,831,370,66,0
3/5/2020 13:00,100,5904.8,2423.8,8328.6,4162,642,2025,951,370,66,0
3/5/2020 14:00,100,5763.6,2168,7931.6,4008,642,1990,829,280,66,0
3/5/2020 15:00,98,5836.4,2330,8166.4,4114,642,2058,804,370,67,0
3/5/2020 16:00,100,5617.3,2257,7874.3,4028,642,1921,730,370,68,6
3/5/2020 17:00,96,5488,2220.2,7708.2,3948,642,1802,772,371,68,6
3/5/2020 18:00,116,5589,2395.1,7984.1,3930,642,1732,1093,371,68,32
3/5/2020 19:00,116,6682,2799,9481,4026,888,1933,2013,370,67,68
3/5/2020 20:00,122,6575,2745,9320,4043,889,2043,1753,369,67,34
3/5/2020 21:00,118,6445,2747,9192,4084,889,2087,1542,371,67,34
3/5/2020 22:00,114,5891,2612,8503,3783,890,2223,1056,370,67,0
3/5/2020 23:00,108,5879,2437,8316,3888,789,2322,768,374,67,0
3/6/2020 0:00,92,5781,2079,7860,3937,398,2375,619,372,67,0
3/6/2020 1:00,94,5541,1750,7291,3878,180,2348,352,371,68,0
3/6/2020 2:00,92,5312,1752,7064,3858,180,2313,182,371,68,0
3/6/2020 3:00,90,5072,1717,6789,3877,180,2057,145,372,68,0
3/6/2020 4:00,88,4846,1624,6470,3814,180,1820,128,372,68,0
3/6/2020 5:00,84,4899,1600,6499,3828,178,1841,128,372,68,0
3/6/2020 6:00,82,4945,1595,6540,3833,179,1837,169,372,68,0
3/6/2020 7:00,80,5035.4,1644.4,6679.8,3842,179,1853,287,371,67,0
3/6/2020 8:00,76,5003.8,1605.2,6609,3699,180,1826,385,373,67,0
3/6/2020 9:00,64,4815.6,1549.2,6364.8,3642,179,1635,393,374,67,0
3/6/2020 10:00,62,4727.5,1476.2,6203.7,3536,181,1624,342,373,67,0
3/6/2020 11:00,74,4723.6,1478.5,6202.1,3576,185,1597,321,370,67,0
3/6/2020 12:00,76,4839.6,1599.5,6439.1,3560,309,1715,331,362,66,0
3/6/2020 13:00,76,4762.9,1686.7,6449.6,3508,309,1784,321,370,66,0
3/6/2020 14:00,76,4194.6,1551.1,5745.7,3297,309,1401,212,372,66,0
3/6/2020 15:00,76,4299.1,1610.2,5909.3,3338,310,1538,199,372,66,0
3/6/2020 16:00,72,4332.1,1529.2,5861.3,3375,311,1464,194,371,67,0
3/6/2020 17:00,70,4302.6,1521.2,5823.8,3353,311,1469,181,370,67,0
3/6/2020 18:00,96,4711,2009.1,6720.1,3568,651,1666,302,370,67,0
3/6/2020 19:00,106,5776,2514,8290,4203,650,2292,577,370,67,25
3/6/2020 20:00,108,5827,2633,8460,4220,652,2317,701,370,67,25
3/6/2020 21:00,110,5825,2594,8419,4213,652,2313,669,370,67,25
